Category, Sink ID, Process ID, Thread ID, Time (Ticks), Text
PROCESS_OUTPUT,STREAM_STDIO,42,100160,24855584029333,"[SceShellCore] Libc Heap Status: free 42%, in-use 3516.1 KB, trend -0.1 KB/min, peak 3968.7 KB, when 15583 [sec]
"
PROCESS_OUTPUT,STREAM_STDIO,44,100412,24887895814828,"[SceShellUI] I/PSM.UI : [FirstClear] : ClearFrameBuffer=False
"
PROCESS_OUTPUT,STREAM_STDIO,42,100199,24887904527995,"[SL] AppFocusChanged [NPXX51362] -> [NPXS20001]
"
PROCESS_OUTPUT,STREAM_STDIO,42,100634,24887930243532,"[PS]Error: W:\Build\J02485719\vsh\shell\shell_core\process_starter\process_mount.cpp at 1154
"
PROCESS_OUTPUT,STREAM_STDIO,42,100634,24887930329910,"sceRifManagerPlayFirstTrialSwitchTimerState return 809c0201 [ent=ED1633-NPXX51362_00-0000000000000000, user=10000000 pft=5]
"
PROCESS_OUTPUT,STREAM_STDIO,42,101831,24887932862602,"[SceLncService] suspendApp() appId={0x6000230b}, causeCode={0x00000000}
"
PROCESS_OUTPUT,STREAM_STDIO,48,100854,24888033834899,"[VCS]checkFocusStatus() [LNC->VCS] Focus Change. appType = 1(SHELL_UI). appId = 0x60000201.
"
PROCESS_OUTPUT,STREAM_STDIO,44,100412,24888215484517,"[SceShellUI] I/PSM.UI : OnFocusActiveSceneChanged [AppScreen : ApplicationScreenScene] -> [ContentAreaScene : ContentAreaScene]"
PROCESS_OUTPUT,STREAM_STDIO,44,100412,24888215582358,"
"
PROCESS_OUTPUT,STREAM_STDIO,44,100412,24888215612098,"[SceShellUI] I/PSM.UI :      Scene [ContentAreaScene : ContentAreaScene] : Alive
"
PROCESS_OUTPUT,STREAM_STDIO,44,100412,24888216904974,"SetDeviceIndexBehavior: mode=SpecificUser, param=0x10000000
"
PROCESS_OUTPUT,STREAM_STDIO,44,100412,24888217311670,"[Theme/I] : ActiveUserChanged : From : [ANONYMOUS(userId = ffffffff)]
"
PROCESS_OUTPUT,STREAM_STDIO,44,100412,24888217731384,"[Theme/I] : ActiveUserChanged : To   : [BLUE(userId = 10000000)]
"
PROCESS_OUTPUT,STREAM_STDIO,44,100412,24888218738952,"[Theme/I] : Apply [BLUE] : [Option:111111]: with preloaded user
"
PROCESS_OUTPUT,STREAM_STDIO,44,100412,24888221539771,"[SceShellUI] I/PSM.UI : ** Unload enqueue: Noname : DefocusGameLayerDelayScene
"
PROCESS_OUTPUT,STREAM_STDIO,44,100412,24888287608007,"[SceShellUI] I/PSM.UI : SceneQ : Loaded[0.01msec] Layout[0.00msec/0widgets] : Noname : DefocusGameLayerDelayScene
"
